full_name,ros_distro,n_packages_in_distro,repo_url_normalized,host
husarion/husarion_ugv_ros,humble,13,https://github.com/husarion/husarion_ugv_ros,github.com
husarion/rosbot_ros,humble,9,https://github.com/husarion/rosbot_ros,github.com
iRobotEducation/create3_examples,humble,6,https://github.com/iRobotEducation/create3_examples,github.com
iRobotEducation/create3_sim,humble,9,https://github.com/iRobotEducation/create3_sim,github.com
iRobotEducation/irobot_create_msgs,humble,1,https://github.com/iRobotEducation/irobot_create_msgs,github.com
ignition-release/ignition_cmake2_vendor,humble,1,https://github.com/ignition-release/ignition_cmake2_vendor,github.com
ignition-release/ignition_math6_vendor,humble,1,https://github.com/ignition-release/ignition_math6_vendor,github.com
ignitionrobotics/ign-rviz,humble,3,https://github.com/ignitionrobotics/ign-rviz,github.com
ijnek/nao_button_sim,humble,1,https://github.com/ijnek/nao_button_sim,github.com
ijnek/nao_interfaces,humble,2,https://github.com/ijnek/nao_interfaces,github.com
ijnek/soccer_object_msgs,humble,1,https://github.com/ijnek/soccer_object_msgs,github.com
ijnek/soccer_visualization,humble,1,https://github.com/ijnek/soccer_visualization,github.com
ika-rwth-aachen/etsi_its_messages,humble,35,https://github.com/ika-rwth-aachen/etsi_its_messages,github.com
ika-rwth-aachen/message_tf_frame_transformer,humble,1,https://github.com/ika-rwth-aachen/message_tf_frame_transformer,github.com
ika-rwth-aachen/mqtt_client,humble,2,https://github.com/ika-rwth-aachen/mqtt_client,github.com
introlab/find-object,humble,1,https://github.com/introlab/find-object,github.com
introlab/rtabmap,humble,1,https://github.com/introlab/rtabmap,github.com
introlab/rtabmap_ros,humble,13,https://github.com/introlab/rtabmap_ros,github.com
ishaanbhimwal/ros2tree,humble,1,https://github.com/ishaanbhimwal/ros2tree,github.com
joshnewans/joy_tester,humble,1,https://github.com/joshnewans/joy_tester,github.com
joshnewans/twist_stamper,humble,1,https://github.com/joshnewans/twist_stamper,github.com
jrl-umi3218/jrl-cmakemodules,humble,1,https://github.com/jrl-umi3218/jrl-cmakemodules,github.com
justagist/kinematics_interface_pinocchio,humble,1,https://github.com/justagist/kinematics_interface_pinocchio,github.com
kobuki-base/kobuki_core,humble,1,https://github.com/kobuki-base/kobuki_core,github.com
kobuki-base/kobuki_ros,humble,1,https://github.com/kobuki-base/kobuki_ros,github.com
kobuki-base/kobuki_ros_interfaces,humble,1,https://github.com/kobuki-base/kobuki_ros_interfaces,github.com
kobuki-base/kobuki_velocity_smoother,humble,1,https://github.com/kobuki-base/kobuki_velocity_smoother,github.com
koide3/ndt_omp,humble,1,https://github.com/koide3/ndt_omp,github.com
kroshu/kuka-external-control-sdk,humble,2,https://github.com/kroshu/kuka-external-control-sdk,github.com
kroshu/kuka_drivers,humble,15,https://github.com/kroshu/kuka_drivers,github.com
kroshu/kuka_robot_descriptions,humble,14,https://github.com/kroshu/kuka_robot_descriptions,github.com
lgsvl/lgsvl_msgs,humble,1,https://github.com/lgsvl/lgsvl_msgs,github.com
li9i/hitch-estimation-apriltag-array,humble,1,https://github.com/li9i/hitch-estimation-apriltag-array,github.com
li9i/pointcloud-to-ply,humble,1,https://github.com/li9i/pointcloud-to-ply,github.com
luxonis/depthai-core,humble,1,https://github.com/luxonis/depthai-core,github.com
luxonis/depthai-ros,humble,7,https://github.com/luxonis/depthai-ros,github.com
ma-shangao/at_sonde_ros_driver,humble,1,https://github.com/ma-shangao/at_sonde_ros_driver,github.com
marcosvcr/hokuyo_node2,humble,1,https://github.com/marcosvcr/hokuyo_node2,github.com
mavlink/mavros,humble,5,https://github.com/mavlink/mavros,github.com
micro-ROS/micro_ros_diagnostics,humble,4,https://github.com/micro-ROS/micro_ros_diagnostics,github.com
micro-ROS/micro_ros_msgs,humble,1,https://github.com/micro-ROS/micro_ros_msgs,github.com
micro-ROS/system_modes,humble,5,https://github.com/micro-ROS/system_modes,github.com
mikeferguson/grasping_msgs,humble,1,https://github.com/mikeferguson/grasping_msgs,github.com
mikeferguson/robot_calibration,humble,2,https://github.com/mikeferguson/robot_calibration,github.com
mikeferguson/simple_grasping,humble,1,https://github.com/mikeferguson/simple_grasping,github.com
minipada/fluent_bit_vendor,humble,1,https://github.com/minipada/fluent_bit_vendor,github.com
modular-ml/wrapyfi_ros2_interfaces,humble,1,https://github.com/modular-ml/wrapyfi_ros2_interfaces,github.com
moveit/moveit_task_constructor,humble,6,https://github.com/moveit/moveit_task_constructor,github.com
mrpt-ros-pkg/mrpt_msgs,humble,1,https://github.com/mrpt-ros-pkg/mrpt_msgs,github.com
mrpt-ros-pkg/mrpt_navigation,humble,9,https://github.com/mrpt-ros-pkg/mrpt_navigation,github.com
mrpt-ros-pkg/mrpt_sensors,humble,8,https://github.com/mrpt-ros-pkg/mrpt_sensors,github.com
mrpt-ros-pkg/pose_cov_ops,humble,1,https://github.com/mrpt-ros-pkg/pose_cov_ops,github.com
namo-robotics/aruco_markers,humble,2,https://github.com/namo-robotics/aruco_markers,github.com
naturerobots/move_base_flex,humble,4,https://github.com/naturerobots/move_base_flex,github.com
neobotix/neo_nav2_bringup,humble,1,https://github.com/neobotix/neo_nav2_bringup,github.com
nerian-vision/nerian_stereo_ros2,humble,1,https://github.com/nerian-vision/nerian_stereo_ros2,github.com
ngmor/catch_ros2,humble,1,https://github.com/ngmor/catch_ros2,github.com
niwcpac/rqt_dotgraph,humble,1,https://github.com/niwcpac/rqt_dotgraph,github.com
nlamprian/gazebo_video_monitors,humble,4,https://github.com/nlamprian/gazebo_video_monitors,github.com
nobleo/nobleo_socketcan_bridge,humble,1,https://github.com/nobleo/nobleo_socketcan_bridge,github.com
nobleo/ros2_fmt_logger,humble,1,https://github.com/nobleo/ros2_fmt_logger,github.com
nobleo/rviz_satellite,humble,1,https://github.com/nobleo/rviz_satellite,github.com
norlab-ulaval/libpointmatcher,humble,1,https://github.com/norlab-ulaval/libpointmatcher,github.com
novatel/novatel_oem7_driver,humble,2,https://github.com/novatel/novatel_oem7_driver,github.com
oKermorgant/simple_launch,humble,1,https://github.com/oKermorgant/simple_launch,github.com
oKermorgant/slider_publisher,humble,1,https://github.com/oKermorgant/slider_publisher,github.com
octomap/octomap,humble,3,https://github.com/octomap/octomap,github.com
octomap/octomap_msgs,humble,1,https://github.com/octomap/octomap_msgs,github.com
olive-robotics/olive-ros2-interfaces,humble,1,https://github.com/olive-robotics/olive-ros2-interfaces,github.com
open-navigation/opennav_docking,humble,8,https://github.com/open-navigation/opennav_docking,github.com
open-rmf/ament_cmake_catch2,humble,1,https://github.com/open-rmf/ament_cmake_catch2,github.com
open-rmf/menge_vendor,humble,1,https://github.com/open-rmf/menge_vendor,github.com
open-rmf/nlohmann_json_schema_validator_vendor,humble,1,https://github.com/open-rmf/nlohmann_json_schema_validator_vendor,github.com
open-rmf/pybind11_json_vendor,humble,1,https://github.com/open-rmf/pybind11_json_vendor,github.com
open-rmf/rmf_api_msgs,humble,1,https://github.com/open-rmf/rmf_api_msgs,github.com
open-rmf/rmf_battery,humble,1,https://github.com/open-rmf/rmf_battery,github.com
open-rmf/rmf_building_map_msgs,humble,1,https://github.com/open-rmf/rmf_building_map_msgs,github.com
open-rmf/rmf_cmake_uncrustify,humble,1,https://github.com/open-rmf/rmf_cmake_uncrustify,github.com
open-rmf/rmf_demos,humble,7,https://github.com/open-rmf/rmf_demos,github.com
open-rmf/rmf_internal_msgs,humble,12,https://github.com/open-rmf/rmf_internal_msgs,github.com
open-rmf/rmf_ros2,humble,5,https://github.com/open-rmf/rmf_ros2,github.com
open-rmf/rmf_simulation,humble,6,https://github.com/open-rmf/rmf_simulation,github.com
open-rmf/rmf_task,humble,2,https://github.com/open-rmf/rmf_task,github.com
open-rmf/rmf_traffic,humble,2,https://github.com/open-rmf/rmf_traffic,github.com
open-rmf/rmf_traffic_editor,humble,4,https://github.com/open-rmf/rmf_traffic_editor,github.com
open-rmf/rmf_utils,humble,1,https://github.com/open-rmf/rmf_utils,github.com
open-rmf/rmf_variants,humble,1,https://github.com/open-rmf/rmf_variants,github.com
open-rmf/rmf_visualization,humble,8,https://github.com/open-rmf/rmf_visualization,github.com
open-rmf/rmf_visualization_msgs,humble,1,https://github.com/open-rmf/rmf_visualization_msgs,github.com
open-rmf/stubborn_buddies,humble,2,https://github.com/open-rmf/stubborn_buddies,github.com
orbbec/OrbbecSDK_ROS2,humble,3,https://github.com/orbbec/OrbbecSDK_ROS2,github.com
ose-support-ros/stcamera_ros2,humble,4,https://github.com/ose-support-ros/stcamera_ros2,github.com
osrf/nodl_to_policy,humble,1,https://github.com/osrf/nodl_to_policy,github.com
osrf/osrf_pycommon,humble,1,https://github.com/osrf/osrf_pycommon,github.com
osrf/osrf_testing_tools_cpp,humble,2,https://github.com/osrf/osrf_testing_tools_cpp,github.com
osrf/ros2launch_security,humble,2,https://github.com/osrf/ros2launch_security,github.com
ouster-lidar/ouster-ros,humble,2,https://github.com/ouster-lidar/ouster-ros,github.com
pal-robotics/aruco_ros,humble,3,https://github.com/pal-robotics/aruco_ros,github.com
pal-robotics/backward_ros,humble,1,https://github.com/pal-robotics/backward_ros,github.com
pal-robotics/hey5_description,humble,1,https://github.com/pal-robotics/hey5_description,github.com
pal-robotics/launch_pal,humble,1,https://github.com/pal-robotics/launch_pal,github.com
pal-robotics/mujoco_vendor,humble,1,https://github.com/pal-robotics/mujoco_vendor,github.com
pal-robotics/omni_base_navigation,humble,4,https://github.com/pal-robotics/omni_base_navigation,github.com
pal-robotics/omni_base_robot,humble,4,https://github.com/pal-robotics/omni_base_robot,github.com
pal-robotics/omni_base_simulation,humble,2,https://github.com/pal-robotics/omni_base_simulation,github.com
pal-robotics/pal_gazebo_plugins,humble,1,https://github.com/pal-robotics/pal_gazebo_plugins,github.com
pal-robotics/pal_gazebo_worlds,humble,1,https://github.com/pal-robotics/pal_gazebo_worlds,github.com
pal-robotics/pal_gripper,humble,4,https://github.com/pal-robotics/pal_gripper,github.com
pal-robotics/pal_hey5,humble,3,https://github.com/pal-robotics/pal_hey5,github.com
pal-robotics/pal_maps,humble,1,https://github.com/pal-robotics/pal_maps,github.com
pal-robotics/pal_navigation_cfg_public,humble,3,https://github.com/pal-robotics/pal_navigation_cfg_public,github.com
pal-robotics/pal_pro_gripper,humble,5,https://github.com/pal-robotics/pal_pro_gripper,github.com
pal-robotics/pal_robotiq_gripper,humble,3,https://github.com/pal-robotics/pal_robotiq_gripper,github.com
pal-robotics/pal_sea_arm,humble,4,https://github.com/pal-robotics/pal_sea_arm,github.com
pal-robotics/pal_sea_arm_moveit_config,humble,1,https://github.com/pal-robotics/pal_sea_arm_moveit_config,github.com
pal-robotics/pal_sea_arm_simulation,humble,2,https://github.com/pal-robotics/pal_sea_arm_simulation,github.com
pal-robotics/pal_statistics,humble,2,https://github.com/pal-robotics/pal_statistics,github.com
pal-robotics/pal_urdf_utils,humble,1,https://github.com/pal-robotics/pal_urdf_utils,github.com
pal-robotics/play_motion2,humble,3,https://github.com/pal-robotics/play_motion2,github.com
pal-robotics/play_motion_builder,humble,3,https://github.com/pal-robotics/play_motion_builder,github.com
pal-robotics/pmb2_navigation,humble,4,https://github.com/pal-robotics/pmb2_navigation,github.com
pal-robotics/pmb2_robot,humble,4,https://github.com/pal-robotics/pmb2_robot,github.com
pal-robotics/pmb2_simulation,humble,2,https://github.com/pal-robotics/pmb2_simulation,github.com
pal-robotics/talos_moveit_config,humble,1,https://github.com/pal-robotics/talos_moveit_config,github.com
pal-robotics/talos_robot,humble,6,https://github.com/pal-robotics/talos_robot,github.com
pal-robotics/talos_simulation,humble,1,https://github.com/pal-robotics/talos_simulation,github.com
pal-robotics/tiago_moveit_config,humble,1,https://github.com/pal-robotics/tiago_moveit_config,github.com
pal-robotics/tiago_navigation,humble,4,https://github.com/pal-robotics/tiago_navigation,github.com
pal-robotics/tiago_pro_head_robot,humble,4,https://github.com/pal-robotics/tiago_pro_head_robot,github.com
pal-robotics/tiago_pro_head_simulation,humble,2,https://github.com/pal-robotics/tiago_pro_head_simulation,github.com
pal-robotics/tiago_pro_moveit_config,humble,1,https://github.com/pal-robotics/tiago_pro_moveit_config,github.com
pal-robotics/tiago_pro_navigation,humble,4,https://github.com/pal-robotics/tiago_pro_navigation,github.com
pal-robotics/tiago_pro_robot,humble,4,https://github.com/pal-robotics/tiago_pro_robot,github.com
pal-robotics/tiago_pro_simulation,humble,2,https://github.com/pal-robotics/tiago_pro_simulation,github.com
pal-robotics/tiago_robot,humble,4,https://github.com/pal-robotics/tiago_robot,github.com
pal-robotics/tiago_simulation,humble,2,https://github.com/pal-robotics/tiago_simulation,github.com
pal-robotics/urdf_test,humble,1,https://github.com/pal-robotics/urdf_test,github.com
pantor/ruckig,humble,1,https://github.com/pantor/ruckig,github.com
polymathrobotics/replay_testing,humble,1,https://github.com/polymathrobotics/replay_testing,github.com
pradyum/dual_laser_merger,humble,1,https://github.com/pradyum/dual_laser_merger,github.com
reazon-research/openarm_ros2,humble,4,https://github.com/reazon-research/openarm_ros2,github.com
rfzeg/wall_follower_ros2,humble,1,https://github.com/rfzeg/wall_follower_ros2,github.com
roboception/rc_common_msgs_ros2,humble,1,https://github.com/roboception/rc_common_msgs_ros2,github.com
roboception/rc_dynamics_api,humble,1,https://github.com/roboception/rc_dynamics_api,github.com
roboception/rc_genicam_api,humble,1,https://github.com/roboception/rc_genicam_api,github.com
roboception/rc_genicam_driver_ros2,humble,1,https://github.com/roboception/rc_genicam_driver_ros2,github.com
roboception/rc_reason_clients_ros2,humble,2,https://github.com/roboception/rc_reason_clients_ros2,github.com
roboception/rcdiscover,humble,1,https://github.com/roboception/rcdiscover,github.com
robosoft-ai/SMACC2,humble,43,https://github.com/robosoft-ai/SMACC2,github.com
robosoft-ai/ai_prompt_msgs,humble,1,https://github.com/robosoft-ai/ai_prompt_msgs,github.com
robosoft-ai/robosoft_openai,humble,1,https://github.com/robosoft-ai/robosoft_openai,github.com
robotic-esp/canboat_vendor,humble,1,https://github.com/robotic-esp/canboat_vendor,github.com
robotont/robotont_driver,humble,1,https://github.com/robotont/robotont_driver,github.com
robotraconteur/robotraconteur,humble,1,https://github.com/robotraconteur/robotraconteur,github.com
robotraconteur/robotraconteur_companion,humble,1,https://github.com/robotraconteur/robotraconteur_companion,github.com
ros-acceleration/adaptive_component,humble,1,https://github.com/ros-acceleration/adaptive_component,github.com
ros-acceleration/ament_acceleration,humble,1,https://github.com/ros-acceleration/ament_acceleration,github.com
ros-acceleration/ament_vitis,humble,1,https://github.com/ros-acceleration/ament_vitis,github.com
ros-acceleration/ros2acceleration,humble,1,https://github.com/ros-acceleration/ros2acceleration,github.com
ros-acceleration/tracetools_acceleration,humble,1,https://github.com/ros-acceleration/tracetools_acceleration,github.com
ros-acceleration/vitis_common,humble,1,https://github.com/ros-acceleration/vitis_common,github.com
ros-controls/control_msgs,humble,1,https://github.com/ros-controls/control_msgs,github.com
ros-controls/control_toolbox,humble,1,https://github.com/ros-controls/control_toolbox,github.com
ros-controls/gz_ros2_control,humble,5,https://github.com/ros-controls/gz_ros2_control,github.com
ros-controls/kinematics_interface,humble,2,https://github.com/ros-controls/kinematics_interface,github.com
ros-controls/realtime_tools,humble,1,https://github.com/ros-controls/realtime_tools,github.com
ros-controls/ros2_control,humble,11,https://github.com/ros-controls/ros2_control,github.com
ros-controls/ros2_control_cmake,humble,1,https://github.com/ros-controls/ros2_control_cmake,github.com
ros-controls/ros2_controllers,humble,24,https://github.com/ros-controls/ros2_controllers,github.com
ros-drivers/ackermann_msgs,humble,1,https://github.com/ros-drivers/ackermann_msgs,github.com
ros-drivers/axis_camera,humble,3,https://github.com/ros-drivers/axis_camera,github.com
ros-drivers/flir_camera_driver,humble,4,https://github.com/ros-drivers/flir_camera_driver,github.com
ros-drivers/four_wheel_steering_msgs,humble,1,https://github.com/ros-drivers/four_wheel_steering_msgs,github.com
ros-drivers/gscam,humble,1,https://github.com/ros-drivers/gscam,github.com
ros-drivers/joystick_drivers,humble,6,https://github.com/ros-drivers/joystick_drivers,github.com
ros-drivers/mocap_optitrack,humble,1,https://github.com/ros-drivers/mocap_optitrack,github.com
